0,0,-0
-0.222804771736264,0.0568907090928406,-0.423000006005168
-0.445609500166029,1.16415321826935e-10,-1.0530000180006
-0.557011841796339,1.16415321826935e-10,-1.43800002522767
-0.779816540423781,1.16415321826935e-10,-1.74200004991144
-0.779816506430507,1.16415321826935e-10,-2.01900004968047
-0.779816481284797,1.16415321826935e-10,-2.22700004931539
-0.668414101004601,1.16415321826935e-10,-2.48000003676862
-0.557011733297259,0.056890694075264,-2.67500002589077
-0.445609366055578,0.11378137988504,-2.95400001853704
-0.445609346032143,0.170672062784433,-3.21200001984835
-0.557011664379388,0.284453440108337,-3.34900003112853
-0.557011645752937,0.398234809515998,-3.45400003809482
-0.445609311107546,0.512016183347441,-3.26700003631413
-0.445609281305224,0.568906842847355,-3.5780000416562
-0.334206936415285,0.568906802334823,-3.84600003622472
-0.222804618999362,0.512016108375974,-3.82800002675503
-0.111402300652117,0.455125417676754,-3.81300001777709
-0.111402303911746,0.39823472907301,-3.9950000140816
2.09547579288483e-08,0.398234711145051,-4.09500001370907
0.111402329523116,0.28445334895514,-4.27000000886619
4.65661287307739e-10,2.3283064365387e-10,-4.76500000245869
0.222804618533701,-0.227562646730803,-4.98400001041591
1.67103485157713,-1.59293784503825,-5.28100042045116
3.89908258384094,-4.20990436011925,-5.77700257953256
7.35255921306089,-7.85089529457036,-6.00100905634463
12.0314657879062,-11.833218922955,-5.97502229176462
17.6015927363187,-15.474185965606,-6.242042995058
24.0629435614683,-19.684040096472,-6.60907565802336
31.6383242332377,-24.7472230789717,-7.45812630467117
39.65932364529,-30.2655022637919,-8.10019483976066
48.4601442222483,-36.0681963217212,-9.24028569087386
56.9267588942312,-41.6433041079435,-10.6703894650564
66.2846233500168,-48.0148406859953,-10.3935244549066
75.6424864432774,-54.3294481142657,-11.1456790314987
85.1117673502304,-60.9284695767565,-11.7018577512354
95.0266688205302,-68.3807768762344,-13.1640730174258
104.718786987476,-75.8899421843234,-14.0403093835339
114.522317485884,-83.3990629840409,-15.0375712867826
124.325866272207,-91.249473410775,-16.1308619249612
133.461059319321,-100.351414381643,-16.7001827703789
142.596287767868,-110.13596716302,-17.4815413691103
151.063186441548,-121.001389050507,-17.1939325248823
159.418646959122,-131.58227847435,-19.2353447303176
166.994373443536,-142.845825778786,-20.1177801508456
174.235916644335,-153.881787476013,-20.9762297924608
182.034473330248,-164.291914356407,-21.8277064459398
189.387486365624,-175.27090348606,-22.289211910218
196.406336024404,-186.249876089045,-22.3647344019264
203.090988515411,-196.603072497644,-22.1342535531148
209.330027525779,-206.273612036835,-21.8097597770393
215.123392348643,-214.578837466077,-21.8942257259041
220.805276324973,-221.177430990152,-21.8886446021497
227.266851439606,-225.500475134701,-21.8440223997459
233.83972736029,-228.11688460072,-21.8863526247442
240.189804688562,-230.676418504911,-21.7376802507788
245.648716725875,-234.430598717765,-22.2300245463848
248.991075722501,-239.436413184507,-22.6243395470083
248.880002113059,-244.556231005816,-22.5885289851576
246.986379045527,-248.481498418958,-23.7216067686677
243.644498897716,-251.326052148128,-23.9115895051509
241.639511106536,-255.251364362193,-24.2806687820703
241.639867468271,-261.110665161395,-25.4149053860456
243.979789050296,-268.050690670847,-25.5412815716118
